名称,射频同轴插头,型号,tnc-jc142g-1,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,g/g+,温度范围,-65～165℃,	类型,tnc,封装形式,不锈钢钝化,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-jc200ey,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,gjb,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-jc301b,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,cast c,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-jc304g-1,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,g/g+,温度范围,-65～165℃,	类型,tnc,封装形式,不锈钢钝化,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-jc316g-1,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,cast c,温度范围,-65～165℃,	类型,tnc,封装形式,不锈钢钝化,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-jc460,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,cast c,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-jc5-1,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,j,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-jf4y,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,g/g+,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-jf5a,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,cast c,封装形式,铜镀镍,温度范围,-65～165℃,	类型,tnc,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-jf5a,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,gjb,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-jfb3,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,g/g+,封装形式,铜镀镍,温度范围,-65～165℃,	类型,tnc,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-jfb3,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,j,温度范围,-65～165℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
名称,射频同轴插头,型号,tnc-jfd14,分类,射频同轴电连接器,生产厂家,陕西华达科技股份有限公司,厂商地域,陕西西安,质量等级,g/g+,温度范围,-65～105℃,	类型,tnc,封装形式,铜镀镍,频率范围,11GHz	
